potential_aed_id,intervention_id,intervention_lat,intervention_lon,distance_to_potential_aed,distance_to_existing_aed,existing_aed_id,existing_aed_lat,existing_aed_lon,arrest_count,potential_aed_lat,potential_aed_lon
2555,"[13310, 17828]","[50.61216, 50.61552]","[3.48762, 3.48271]","[0.22769995463710332, 0.5129412348061381]","[1.5510118218263729, 1.664187530247321]","[2281, 2281]","[50.6209471, 50.6209471]","[3.5046928, 3.5046928]",2,50.611111111111114,3.484848484848485
2556,[11471],[50.63258],[3.47805],[0.49976745106542647],[2.281477610098255],[2281],[50.6209471],[3.5046928],1,50.631313131313135,3.484848484848485
2557,[14107],[50.64336],[3.47061],[1.352836498548834],[2.0489397115254366],[10481],[50.6506777],[3.4439402],1,50.65151515151515,3.484848484848485
2562,"[16199, 17986]","[50.74962, 50.74963]","[3.47555, 3.47552]","[0.7295858251124685, 0.7309883476432747]","[0.9887128491331401, 0.9887366000310195]","[9895, 9895]","[50.75745, 50.75745]","[3.48221, 3.48221]",2,50.75252525252525,3.484848484848485
2641,[12533],[50.33587],[3.5198],[0.9006564617203701],[12.020560054286273],[5536],[50.3303371],[3.6889335],1,50.32828282828283,3.5242424242424244
2643,"[12833, 14385]","[50.36309, 50.36619]","[3.51768, 3.51286]","[0.7771563399360372, 0.8537276423102008]","[12.319523108523315, 12.515556388575135]","[1937, 1937]","[50.4044417, 50.4044417]","[3.6788768, 3.6788768]",2,50.36868686868687,3.5242424242424244
2645,"[13087, 13468]","[50.40238, 50.40689]","[3.54062, 3.51424]","[1.3798580032000163, 0.749893606014395]","[9.80138366284185, 11.670957023837813]","[1937, 1937]","[50.4044417, 50.4044417]","[3.6788768, 3.6788768]",2,50.40909090909091,3.5242424242424244
2648,[18086],[50.46953],[3.53756],[0.9427231445179112],[4.891247640370785],[4025],[50.5134358],[3.5333338],1,50.46969696969697,3.5242424242424244
2650,"[12109, 13052, 16739, 18137, 32943]","[50.50263, 50.5046, 50.51135, 50.50574, 50.5009]","[3.52227, 3.52927, 3.51642, 3.52411, 3.51703]","[0.8423676539897098, 0.7075064539332336, 0.5703124886907387, 0.4850126127105063, 1.1432026259793204]","[1.4338285479680448, 1.023660824536143, 1.0659430353842465, 1.0759724388324694, 1.8089632165378198]","[4025, 4025, 12058, 4025, 4025]","[50.5134358, 50.5134358, 50.517971, 50.5134358, 50.5134358]","[3.5333338, 3.5333338, 3.5273221, 3.5333338, 3.5333338]",5,50.51010101010101,3.5242424242424244
2651,[13979],[50.52655],[3.52708],[0.4630177590363502],[0.8238648368982967],[682],[50.5333316],[3.5223853],1,50.53030303030303,3.5242424242424244
2653,[32024],[50.56718],[3.51848],[0.56519216837608],[1.6598655143343957],[7109],[50.5728682],[3.4967503],1,50.57070707070707,3.5242424242424244
2654,"[16914, 17903, 18108]","[50.58994, 50.59804, 50.59122]","[3.53903, 3.50928, 3.54246]","[1.0494488586804382, 1.3206759955325136, 1.2864835708205402]","[1.052245164042332, 1.8047575873486472, 1.3264397974963575]","[2721, 969, 2721]","[50.5833039, 50.5958457, 50.5833039]","[3.5284045, 3.4839456, 3.5284045]",3,50.59090909090909,3.5242424242424244
2655,"[11896, 12163, 12486, 14533, 16226, 16364]","[50.61078, 50.60716, 50.61373, 50.61574, 50.60877, 50.62121]","[3.53867, 3.54096, 3.51206, 3.53536, 3.51354, 3.52779]","[1.0187098736228677, 1.2588335690750327, 0.9075811971396165, 0.9382290136521759, 0.7988120460218296, 1.1505020121897485]","[2.0883260956492813, 1.917017944973631, 0.9561285903859331, 2.2397447056101156, 1.4909936903226353, 1.6297049315116667]","[2672, 2672, 2281, 2281, 2281, 2281]","[50.6084936, 50.6084936, 50.6209471, 50.6209471, 50.6209471, 50.6209471]","[3.5680445, 3.5680445, 3.5046928, 3.5046928, 3.5046928, 3.5046928]",6,50.611111111111114,3.5242424242424244
2656,"[11522, 11662]","[50.63478, 50.63477]","[3.51023, 3.5438]","[1.0608097980156401, 1.4319375490230193]","[1.5869628342048676, 3.1578210001974663]","[2281, 2281]","[50.6209471, 50.6209471]","[3.5046928, 3.5046928]",2,50.631313131313135,3.5242424242424244
2659,[12302],[50.687],[3.53572],[0.9761775258364838],[5.801188773691659],[8704],[50.6607801],[3.6068918],1,50.69191919191919,3.5242424242424244
2661,"[13447, 15016]","[50.72778, 50.72696]","[3.52044, 3.5241]","[0.5716958717283087, 0.596448470143866]","[1.7109950345634939, 1.8385392127400957]","[9897, 9897]","[50.7431229, 50.7431229]","[3.5185934, 3.5185934]",2,50.73232323232323,3.5242424242424244
2662,[11343],[50.75037],[3.53261],[0.6355841796728405],[1.2735557891061804],[9897],[50.7431229],[3.5185934],1,50.75252525252525,3.5242424242424244
2742,[15206],[50.34964],[3.55364],[0.7208231528297556],[9.838493141678228],[5536],[50.3303371],[3.6889335],1,50.34848484848485,3.5636363636363635
2743,"[16312, 17114]","[50.36906, 50.36698]","[3.56448, 3.5602]","[0.07281240814258262, 0.30891095298206384]","[8.994088560202846, 9.308842373298996]","[2680, 2680]","[50.372074, 50.372074]","[3.691208, 3.691208]",2,50.36868686868687,3.5636363636363635
2746,"[15139, 16698]","[50.42031, 50.4332]","[3.5512, 3.57873]","[1.3318735938602768, 1.154006735417574]","[8.85131966596536, 6.453908955003449]","[11251, 11251]","[50.4746057, 50.4746057]","[3.6426126, 3.6426126]",2,50.42929292929293,3.5636363636363635
2747,[14401],[50.45056],[3.57653],[0.9205638283498551],[5.38788171670408],[11251],[50.4746057],[3.6426126],1,50.44949494949495,3.5636363636363635
2748,[17772],[50.47702],[3.57745],[1.2722827770780845],[3.0255203600952854],[5169],[50.5023952],[3.5928854],1,50.46969696969697,3.5636363636363635
2749,"[14225, 14635, 17806]","[50.49161, 50.49144, 50.48223]","[3.58237, 3.58208, 3.57131]","[1.3388515028305952, 1.3159552974688404, 1.010907735690018]","[1.411185029739038, 1.4380810042536911, 2.712415432350344]","[5169, 5169, 5169]","[50.5023952, 50.5023952, 50.5023952]","[3.5928854, 3.5928854, 3.5928854]",3,50.48989898989899,3.5636363636363635
2750,"[11871, 14809, 18351]","[50.50293, 50.50325, 50.50464]","[3.54814, 3.54723, 3.55918]","[1.3552788960729243, 1.387978293862951, 0.6841430608222075]","[1.568747091573761, 1.499491851922402, 1.8710953626925828]","[4025, 4025, 6972]","[50.5134358, 50.5134358, 50.508173]","[3.5333338, 3.5333338, 3.5850484]",3,50.51010101010101,3.5636363636363635
2751,"[15771, 17691]","[50.53554, 50.5218]","[3.54552, 3.55045]","[1.406649060964207, 1.3277208012885646]","[1.653430117490046, 1.5262631013604564]","[682, 4025]","[50.5333316, 50.5134358]","[3.5223853, 3.5333338]",2,50.53030303030303,3.5636363636363635
2752,"[14232, 14441, 14454, 14951, 15021, 15417, 15516, 16204]","[50.55222, 50.5426, 50.54819, 50.54965, 50.55027, 50.54142, 50.54816, 50.54352]","[3.58054, 3.54642, 3.57458, 3.57909, 3.5551, 3.54639, 3.57463, 3.58181]","[1.2093996599264758, 1.5008302243585308, 0.8149447598673389, 1.0959876345537853, 0.6036873542996477, 1.5829005132075635, 0.8193531346567275, 1.5007409511865677]","[1.8742471054980896, 1.9867796184511028, 2.266690805289659, 2.117913258543571, 2.8028364533081342, 1.9201389288875605, 2.262151407367121, 1.5942670853750802]","[7790, 682, 11059, 7790, 11058, 682, 11059, 11059]","[50.5608931, 50.5333316, 50.5298319, 50.5608931, 50.5734532, 50.5333316, 50.5298319, 50.5298319]","[3.6032891, 3.5223853, 3.5885226, 3.6032891, 3.5706764, 3.5223853, 3.5885226, 3.5885226]",8,50.55050505050505,3.5636363636363635
2753,"[11492, 17246]","[50.56859, 50.56516]","[3.57024, 3.55702]","[0.5224217754052402, 0.7738299003165209]","[0.5416407001188064, 1.3099455684957535]","[11058, 10246]","[50.5734532, 50.5769391]","[3.5706764, 3.5567217]",2,50.57070707070707,3.5636363636363635
2755,"[15105, 16846, 17435]","[50.61965, 50.60111, 50.61685]","[3.57384, 3.54427, 3.54915]","[1.1915563931328792, 1.7619628949206299, 1.2049728079689055]","[1.3061931533372804, 1.8679134882402006, 1.6250521151586854]","[2672, 2672, 2672]","[50.6084936, 50.6084936, 50.6084936]","[3.5680445, 3.5680445, 3.5680445]",3,50.611111111111114,3.5636363636363635
2756,"[15066, 15212, 17276]","[50.63584, 50.63727, 50.63693]","[3.57967, 3.57354, 3.57269]","[1.2377992290967295, 0.96260559450064, 0.8932003160676587]","[1.9440386981951097, 2.2675570262198335, 2.3370830747601787]","[3478, 3478, 3478]","[50.6445366, 50.6445366, 50.6445366]","[3.6035852, 3.6035852, 3.6035852]",3,50.631313131313135,3.5636363636363635
2757,"[13141, 14374]","[50.65768, 50.65529]","[3.54691, 3.56945]","[1.3639358168690916, 0.5866559056049365]","[4.2421429234102215, 2.6873397847909333]","[8704, 3478]","[50.6607801, 50.6445366]","[3.6068918, 3.6035852]",2,50.65151515151515,3.5636363636363635
2759,"[15115, 16626, 17951]","[50.68888, 50.68305, 50.68789]","[3.57726, 3.56155, 3.57457]","[1.0174546274751803, 0.9971014764391232, 0.8910372419113932]","[3.6312470894855635, 4.042506755431473, 3.7180133368524415]","[13212, 8704, 13212]","[50.668721, 50.6607801, 50.668721]","[3.6178046, 3.6068918, 3.6178046]",3,50.69191919191919,3.5636363636363635
2760,"[12096, 12396, 14341, 17349]","[50.71304, 50.71454, 50.72126, 50.71462]","[3.57955, 3.57851, 3.57764, 3.58179]","[1.1251246752154629, 1.0812197653451339, 1.4158563138288336, 1.3080247211201415]","[2.722684793793423, 2.569964132969334, 1.8209615422070062, 2.5154954227514725]","[6955, 13522, 13522, 6955]","[50.7367476, 50.7376293, 50.7376293, 50.7367476]","[3.5892233, 3.5768836, 3.5768836, 3.5892233]",4,50.71212121212121,3.5636363636363635
2844,"[11013, 15499, 16922, 17613]","[50.39749, 50.38855, 50.39696, 50.39878]","[3.61436, 3.62109, 3.61596, 3.5999]","[1.2488967135016458, 1.2808998911922034, 1.2827900746202132, 1.1220028602248118]","[4.637623274044456, 4.461039026994736, 4.536307844270538, 5.632843274175132]","[1937, 1937, 1937, 1937]","[50.4044417, 50.4044417, 50.4044417, 50.4044417]","[3.6788768, 3.6788768, 3.6788768, 3.6788768]",4,50.388888888888886,3.603030303030303
2845,[11103],[50.40476],[3.59789],[0.6038348575152801],[5.739759466133404],[1937],[50.4044417],[3.6788768],1,50.40909090909091,3.603030303030303
2847,[14648],[50.44255],[3.58968],[1.220657327224489],[5.171671593483749],[11251],[50.4746057],[3.6426126],1,50.44949494949495,3.603030303030303
2848,"[13031, 15833]","[50.4659, 50.47489]","[3.59304, 3.5987]","[0.8235421521858827, 0.6537207142312427]","[3.6395102897337748, 2.6753087423276494]","[11251, 10145]","[50.4746057, 50.4977886]","[3.6426126, 3.6103049]",2,50.46969696969697,3.603030303030303
2849,"[12058, 12181, 13411, 15176, 17062, 18297]","[50.49459, 50.4925, 50.49301, 50.49169, 50.49277, 50.49309]","[3.60027, 3.58871, 3.59036, 3.58802, 3.58862, 3.58941]","[0.5569668485035094, 1.053521377897361, 0.9607541891873312, 1.0803795447978746, 1.068227094090253, 1.0267764141505205]","[0.7939354126412385, 1.1392431655684614, 1.0587637152583196, 1.2391133685734057, 1.1119842491047454, 1.0634914526335366]","[10145, 5169, 5169, 5169, 5169, 5169]","[50.4977886, 50.5023952, 50.5023952, 50.5023952, 50.5023952, 50.5023952]","[3.6103049, 3.5928854, 3.5928854, 3.5928854, 3.5928854, 3.5928854]",6,50.48989898989899,3.603030303030303
2850,"[12605, 18133]","[50.50688, 50.50743]","[3.60434, 3.6035]","[0.36994105432091545, 0.29885427009317295]","[0.3822837260698743, 0.3057285866495796]","[13590, 13590]","[50.5100891, 50.5100891]","[3.6024006, 3.6024006]",2,50.51010101010101,3.603030303030303
2851,"[13537, 17427]","[50.52906, 50.52436]","[3.60701, 3.60112]","[0.3134247488358253, 0.6744902567986898]","[1.3095895955141224, 0.893354803255856]","[11059, 11253]","[50.5298319, 50.5163928]","[3.5885226, 3.6027477]",2,50.53030303030303,3.603030303030303
2853,[16614],[50.5698],[3.60331],[0.10277772969551353],[0.5793249377951576],[4117],[50.5648766],[3.605993],1,50.57070707070707,3.603030303030303
2854,"[13691, 16762]","[50.59621, 50.5965]","[3.60036, 3.60222]","[0.6188393460478838, 0.6243064330480311]","[0.9348728246946729, 0.806778393531648]","[2678, 2678]","[50.5957003, 50.5957003]","[3.6135803, 3.6135803]",2,50.59090909090909,3.603030303030303
2857,[15912],[50.65169],[3.5935],[0.6721809213100589],[1.0669214375372629],[3478],[50.6445366],[3.6035852],1,50.65151515151515,3.603030303030303
2858,[16047],[50.67528],[3.61187],[0.7382271567386839],[0.8147226926847726],[1390],[50.6699339],[3.6197759],1,50.67171717171717,3.603030303030303
2859,"[15267, 17201]","[50.69903, 50.69041]","[3.60158, 3.60652]","[0.7972573087068207, 0.29764037671534443]","[3.4800549100463463, 2.4609616855795773]","[1390, 1390]","[50.6699339, 50.6699339]","[3.6197759, 3.6197759]",2,50.69191919191919,3.603030303030303
2860,"[11216, 13941, 14448, 16324, 17028, 17102]","[50.70586, 50.70823, 50.71518, 50.70565, 50.70567, 50.70657]","[3.59935, 3.59408, 3.6014, 3.59468, 3.59469, 3.59081]","[0.7428820722871806, 0.7644567376468565, 0.35896903401898833, 0.9292509157571138, 0.9270836018034022, 1.0589898130632136]","[3.5077489488181297, 3.1893897131573365, 2.5467716445469217, 3.479166530593336, 3.477034073280783, 3.357454542394899]","[6955, 6955, 6955, 6955, 6955, 6955]","[50.7367476, 50.7367476, 50.7367476, 50.7367476, 50.7367476, 50.7367476]","[3.5892233, 3.5892233, 3.5892233, 3.5892233, 3.5892233, 3.5892233]",6,50.71212121212121,3.603030303030303
2944,[18462],[50.3906],[3.62522],[1.234422971169823],[4.102928179240824],[1937],[50.4044417],[3.6788768],1,50.388888888888886,3.6424242424242426
2947,[18429],[50.4431],[3.62762],[1.2666975188029335],[3.6605123125430232],[11251],[50.4746057],[3.6426126],1,50.44949494949495,3.6424242424242426
2949,"[11581, 15270]","[50.48271, 50.48611]","[3.64881, 3.6531]","[0.9182149502185551, 0.8648388394854692]","[1.0021947152252577, 1.4788741101350673]","[11251, 11251]","[50.4746057, 50.4746057]","[3.6426126, 3.6426126]",2,50.48989898989899,3.6424242424242426
2950,[16088],[50.50025],[3.63804],[1.1384191819724756],[1.4723778130388376],[3728],[50.5005356],[3.6588526],1,50.51010101010101,3.6424242424242426
2951,[12976],[50.52908],[3.64113],[0.16390125597579006],[0.6610346989336485],[4848],[50.5255515],[3.6486561],1,50.53030303030303,3.6424242424242426
2953,[32157],[50.56559],[3.64223],[0.569157659789109],[2.5606822829080667],[4117],[50.5648766],[3.605993],1,50.57070707070707,3.6424242424242426
2956,[10989],[50.62927],[3.6399],[0.28863962863889364],[2.3436487403683155],[10599],[50.6202321],[3.6098859],1,50.631313131313135,3.6424242424242426
2958,"[12751, 13432]","[50.6727, 50.67271]","[3.63163, 3.63162]","[0.7684856992789194, 0.7693419411250036]","[0.8902037200352658, 0.889927441826288]","[1390, 1390]","[50.6699339, 50.6699339]","[3.6197759, 3.6197759]",2,50.67171717171717,3.6424242424242426
2959,"[14041, 15671]","[50.68657, 50.68678]","[3.63257, 3.66117]","[0.9141542082077883, 1.4388825730350314]","[2.057821462837929, 2.556059419426786]","[1390, 6093]","[50.6699339, 50.6640866]","[3.6197759, 3.6553891]",2,50.69191919191919,3.6424242424242426
2960,[14853],[50.7218],[3.64574],[1.1012583066807622],[1.6088110714201755],[2318],[50.7327424],[3.6606933],1,50.71212121212121,3.6424242424242426
2961,[18369],[50.72832],[3.64473],[0.47379929722905145],[1.2264442014869652],[2318],[50.7327424],[3.6606933],1,50.73232323232323,3.6424242424242426
3042,[11448],[50.35253],[3.68334],[0.46257891922201877],[2.243716075485568],[2680],[50.372074],[3.691208],1,50.34848484848485,3.6818181818181817
3044,"[11014, 12594, 14078, 16273]","[50.38649, 50.3921, 50.38573, 50.39088]","[3.66895, 3.66644, 3.69293, 3.6737]","[0.9505080190091145, 1.1471806131788405, 0.8625564367895443, 0.6166429931927593]","[2.1165318731384177, 1.6310731645929974, 1.3188875860046088, 1.5519942822439143]","[1937, 1937, 3834, 1937]","[50.4044417, 50.4044417, 50.3964175, 50.4044417]","[3.6788768, 3.6788768, 3.7009986, 3.6788768]",4,50.388888888888886,3.6818181818181817
3045,"[11183, 11598, 12023, 12050, 12626, 12670, 12717, 13487, 13659, 14378, 15122, 16486, 17098, 17892, 18258]","[50.40684, 50.4065, 50.41, 50.40956, 50.40881, 50.40764, 50.40919, 50.40908, 50.41705, 50.40782, 50.41392, 50.40641, 50.40473, 50.41156, 50.40525]","[3.6826, 3.69171, 3.68166, 3.68393, 3.68382, 3.68384, 3.69721, 3.69669, 3.68507, 3.69098, 3.69005, 3.68266, 3.68947, 3.68413, 3.68654]","[0.25634857876372363, 0.7578920654720233, 0.10170590020375261, 0.15848230093865376, 0.1452568705692435, 0.21577092465460926, 1.0907913765168085, 1.0538880313358834, 0.9145145893157852, 0.6644602300212047, 0.7928395100845702, 0.3040142033682057, 0.7274573525058764, 0.31971172238481177, 0.5425667430235057]","[0.3751547937687677, 0.9378463375732904, 0.6487639793344424, 0.6724211082940519, 0.5988807410351535, 0.5001959354926103, 1.4024240596563433, 1.3636828272870605, 1.4690632208373968, 0.9363955357818972, 1.3182220286020496, 0.34610423511336136, 0.7514396291587605, 0.8746947105619876, 0.5504860668230895]","[1937, 1937, 1937, 1937, 1937, 1937, 1937, 1937, 1937, 1937, 1937, 1937, 1937, 1937, 1937]","[50.4044417, 50.4044417, 50.4044417, 50.4044417, 50.4044417, 50.4044417, 50.4044417, 50.4044417, 50.4044417, 50.4044417, 50.4044417, 50.4044417, 50.4044417, 50.4044417, 50.4044417]","[3.6788768, 3.6788768, 3.6788768, 3.6788768, 3.6788768, 3.6788768, 3.6788768, 3.6788768, 3.6788768, 3.6788768, 3.6788768, 3.6788768, 3.6788768, 3.6788768, 3.6788768]",15,50.40909090909091,3.6818181818181817
3046,"[11776, 12591, 13093, 14399, 14665, 15075, 16556, 17750, 18317, 31525, 31871]","[50.42662, 50.42533, 50.43014, 50.43274, 50.42644, 50.43867, 50.43101, 50.43547, 50.43221, 50.41982, 50.43623]","[3.6907, 3.68235, 3.68437, 3.6843, 3.68172, 3.68406, 3.68017, 3.69051, 3.68459, 3.68384, 3.67545]","[0.69582748181352, 0.4422650533084473, 0.20382388080202918, 0.4216861728973359, 0.3173074923812119, 1.0547032875201963, 0.22379393835097092, 0.9223818833065663, 0.37915540068915854, 1.0630348919561794, 0.8935641045511118]","[1.206802529048502, 1.765853813571991, 1.407228825915696, 1.3548803982750033, 1.7415592265900068, 1.4652751636078998, 1.6723873079614555, 0.9256273890385829, 1.3413965632184361, 1.7457807091440196, 1.9925277731453914]","[5164, 5164, 5164, 5164, 5164, 5164, 5164, 5164, 5164, 1937, 5164]","[50.433895, 50.433895, 50.433895, 50.433895, 50.433895, 50.433895, 50.433895, 50.433895, 50.433895, 50.4044417, 50.433895]","[3.7033429, 3.7033429, 3.7033429, 3.7033429, 3.7033429, 3.7033429, 3.7033429, 3.7033429, 3.7033429, 3.6788768, 3.7033429]",11,50.42929292929293,3.6818181818181817
3047,[18115],[50.43983],[3.67127],[1.3087681849958892],[2.3654294853030584],[5164],[50.433895],[3.7033429],1,50.44949494949495,3.6818181818181817
3049,"[11977, 13381, 15356]","[50.49024, 50.4939, 50.48966]","[3.66641, 3.6763, 3.67663]","[1.0906886728738416, 0.5918701819139897, 0.36799339097106326]","[1.26348011069566, 1.437855435508422, 1.6456599093886841]","[3728, 3728, 1570]","[50.5005356, 50.5005356, 50.4803048]","[3.6588526, 3.6588526, 3.6946534]",3,50.48989898989899,3.6818181818181817
3050,"[14262, 15612, 16084]","[50.50966, 50.51218, 50.51363]","[3.66797, 3.67229, 3.67598]","[0.9804856463228627, 0.7123124737982682, 0.5695657983873508]","[1.2021411941800084, 0.8676861827308533, 0.6027955131011258]","[3728, 4850, 4850]","[50.5005356, 50.51868, 50.51868]","[3.6588526, 3.67908, 3.67908]",3,50.51010101010101,3.6818181818181817
3052,[14640],[50.55187],[3.69046],[0.6291433158962848],[1.1055509761782092],[1317],[50.5607926],[3.6835559],1,50.55050505050505,3.6818181818181817
3054,"[13104, 18265]","[50.5956, 50.59862]","[3.67221, 3.67537]","[0.8556107272889858, 0.9707344512240577]","[1.1342294136627367, 1.012116645872146]","[2972, 2972]","[50.594546, 50.594546]","[3.6881927, 3.6881927]",2,50.59090909090909,3.6818181818181817
3055,[13911],[50.60938],[3.66994],[0.8599848957010929],[1.6820011738329201],[3599],[50.6032979],[3.6481168],1,50.611111111111114,3.6818181818181817
3057,[31979],[50.6419],[3.67838],[1.0962951539005907],[2.8847611640598205],[2944],[50.6219673],[3.7045592],1,50.65151515151515,3.6818181818181817
3058,[12153],[50.67662],[3.68435],[0.5736204310303011],[2.1795114547180465],[5527],[50.6750272],[3.7151781],1,50.67171717171717,3.6818181818181817
3059,"[11730, 14192]","[50.68323, 50.69242]","[3.68577, 3.68673]","[1.005502315200537, 0.35044371271520935]","[2.2639634195492624, 2.7852066542656297]","[5527, 5527]","[50.6750272, 50.6750272]","[3.7151781, 3.7151781]",2,50.69191919191919,3.6818181818181817
3060,"[11130, 13206, 16083, 18287]","[50.70331, 50.70627, 50.71767, 50.71834]","[3.68164, 3.67969, 3.66602, 3.68241]","[0.9798424224002797, 0.6676599255283485, 1.2719591826238343, 0.6927518997608328]","[3.58963414185091, 3.2331539602249975, 1.7174045959955673, 2.2139283796508313]","[2318, 2318, 2318, 2318]","[50.7327424, 50.7327424, 50.7327424, 50.7327424]","[3.6606933, 3.6606933, 3.6606933, 3.6606933]",4,50.71212121212121,3.6818181818181817
