potential_aed_id,arrest_count,distance_to_potential_aed,potential_aed_lat,potential_aed_lon,intervention_id,intervention_lat,intervention_lon,existing_aed_id,distance_to_existing_aed,existing_aed_lat,existing_aed_lon,Province
1958,3,"[0.8413770633498449, 1.053815739422599, 1.1594103135167386]",50.67171717171717,3.2484848484848485,"[11043, 12304, 12829]","[50.66452, 50.68107, 50.66223]","[3.25217, 3.24607, 3.24166]","[5573, 7755, 5573]","[1.0129153316552506, 1.1087808107141903, 1.7916519826773674]","[50.6662111, 50.6864141, 50.6662111]","[3.2662917, 3.2593568, 3.2662917]",Wallonia
6971,3,"[0.9189934004875986, 0.1592572669853681, 0.8466351847005186]",50.93434343434343,5.218181818181819,"[20721, 21128, 21376]","[50.93983, 50.93296, 50.94149]","[5.22799, 5.21877, 5.22235]","[11322, 10934, 10934]","[1.5065064252979632, 2.006948615107836, 1.2956798166126309]","[50.9476323, 50.9501302, 50.9501302]","[5.2455689, 5.2099413, 5.2099413]",Flanders
8847,3,"[0.5302980208300351, 0.644565519137672, 0.1058795676585076]",50.44949494949495,5.966666666666667,"[14829, 14976, 15421]","[50.44867, 50.44379, 50.44856]","[5.95929, 5.96828, 5.96695]","[2824, 2824, 2824]","[1.016272647704296, 1.8525512806491464, 1.470361230919746]","[50.4547945, 50.4547945, 50.4547945]","[5.9486356, 5.9486356, 5.9486356]",Wallonia
1960,3,"[0.3503175945922225, 0.3401923261787448, 0.4081083985528178]",50.71212121212121,3.2484848484848485,"[10011, 13094, 13184]","[50.71215, 50.71481, 50.71151]","[3.25346, 3.25079, 3.2542]","[10847, 10847, 10847]","[0.3840358116979225, 0.3710929716716072, 0.4297469479544094]","[50.715198, 50.715198, 50.715198]","[3.256025, 3.256025, 3.256025]",Wallonia
1961,3,"[0.6181710326353429, 0.5362308494787943, 0.5235187878887348]",50.73232323232323,3.2484848484848485,"[8320, 9195, 13594]","[50.73046, 50.72812, 50.73038]","[3.25676, 3.24475, 3.25526]","[8065, 8065, 8065]","[0.8820916363967602, 0.7425147156958305, 0.8005408829946689]","[50.7347341, 50.7347341, 50.7347341]","[3.2462014, 3.2462014, 3.2462014]",Wallonia
6863,3,"[0.6670869718183173, 0.1771384782365526, 0.615556840723324]",50.77272727272727,5.17878787878788,"[20161, 20886, 22527]","[50.77553, 50.77419, 50.7752]","[5.1704, 5.17779, 5.1866200000000005]","[8555, 8555, 9551]","[2.5229976584267892, 3.047789416751968, 2.9426098190266123]","[50.7873072, 50.7873072, 50.7989299]","[5.1397269, 5.1397269, 5.2051483]",Flanders
2060,3,"[0.5890486765085855, 0.3408186703770036, 0.4140538734188381]",50.71212121212121,3.287878787878788,"[8733, 12989, 23874]","[50.71156, 50.7095, 50.71582]","[3.27956, 3.28537, 3.2872]","[7146, 8617, 8617]","[0.6800021744203054, 1.0638143177336414, 0.4674742235691463]","[50.716783, 50.7189178, 50.7189178]","[3.2745363, 3.282711, 3.282711]",Wallonia
6965,3,"[1.1845184063781018, 0.6274796696587835, 0.9997964050197752]",50.813131313131315,5.218181818181819,"[20001, 20246, 22303]","[50.81088, 50.80987, 50.81166]","[5.23466, 5.22547, 5.23222]","[112, 112, 112]","[1.419825738478666, 0.9567457305087564, 1.3706938679731542]","[50.8019192, 50.8019192, 50.8019192]","[5.2202655, 5.2202655, 5.2202655]",Flanders
3545,3,"[0.1007807068032685, 0.444669758204086, 0.1307778199895425]",50.40909090909091,3.878787878787879,"[10621, 11586, 13820]","[50.40881, 50.4059, 50.40817]","[3.88014, 3.88257, 3.87764]","[10549, 3666, 3666]","[0.1218582746465396, 0.4546521790706414, 0.1587815511955891]","[50.4095922, 50.4069869, 50.4069869]","[3.8789356, 3.8763854, 3.8763854]",Wallonia
3349,3,"[0.5813914682234687, 0.5974952387449199, 0.6101786387523851]",50.48989898989899,3.8,"[8960, 11131, 12058]","[50.4929, 50.49326, 50.48788]","[3.80673, 3.80659, 3.79198]","[208, 208, 650]","[1.6873871885600509, 1.7272699089447556, 1.0418839897704495]","[50.4777273, 50.4777273, 50.4785233]","[3.8063114, 3.8063114, 3.791199]",Wallonia
6871,3,"[1.2212417849610906, 0.366334810769693, 1.0641163377519118]",50.93434343434343,5.17878787878788,"[19978, 20738, 21976]","[50.9291, 50.93693, 50.92561]","[5.1941, 5.17555, 5.17258]","[8454, 11817, 10930]","[1.9493016901812104, 0.5747523166246175, 1.0670499613393256]","[50.9463937, 50.93954, 50.934309]","[5.1986569, 5.16847, 5.1661518]",Flanders
4945,3,"[0.6650608502037829, 0.5295011730492416, 0.7382527179944094]",50.40909090909091,4.430303030303031,"[9080, 10495, 12577]","[50.41485, 50.41374, 50.41548]","[4.42777, 4.43192, 4.42747]","[3032, 11226, 11226]","[0.8633911352250702, 0.5543245009604629, 0.9241290382996976]","[50.40998, 50.4112823, 50.4112823]","[4.43726, 4.4387261, 4.4387261]",Wallonia
6876,3,"[0.9372664320800668, 0.7645090659970953, 0.4370002811970356]",51.035353535353536,5.17878787878788,"[20293, 20585, 21505]","[51.03332, 51.03776, 51.03526]","[5.16578, 5.18903, 5.17254]","[9956, 7536, 9240]","[0.9720400301760926, 0.8075003314039568, 0.6635854799657375]","[51.0417585, 51.0413587, 51.0411993]","[5.16941, 5.1789985, 5.1734659]",Flanders
4941,3,"[0.7334543330014841, 1.1301352025168063, 0.7767647099416577]",50.32828282828283,4.430303030303031,"[10123, 13220, 14043]","[50.33478, 50.32742, 50.33489]","[4.42852, 4.41444, 4.42675]","[7979, 8082, 7979]","[1.5832934021793104, 1.962087904324967, 1.68648470633502]","[50.3252481, 50.32212029999999, 50.3252481]","[4.4450901, 4.3880774, 4.4450901]",Wallonia
4836,3,"[0.1834246645802339, 0.6087790359919423, 0.6366377929485237]",50.22727272727273,4.390909090909091,"[11821, 12784, 24701]","[50.22615, 50.22691, 50.22766]","[4.38902, 4.38237, 4.38198]","[8521, 5541, 5541]","[1.5359636143321167, 1.311261577201634, 1.234614803855605]","[50.2246854, 50.2349899, 50.2349899]","[4.4104893, 4.3689427, 4.3689427]",Wallonia
3149,3,"[0.5498217016805617, 0.5588529632478224, 0.2291477477889819]",50.48989898989899,3.7212121212121216,"[8680, 13739, 18924]","[50.49439, 50.49445, 50.48863]","[3.71796, 3.71786, 3.71866]","[8512, 8512, 8512]","[0.674662495775169, 0.6842973858283737, 0.5579576616237307]","[50.4908644, 50.4908644, 50.4908644]","[3.7257219, 3.7257219, 3.7257219]",Wallonia
3846,3,"[0.4590127476676817, 0.5430692389582619, 0.9448322559712072]",50.42929292929293,3.996969696969697,"[10826, 12614, 13447]","[50.43338, 50.43414, 50.4218]","[3.99788, 3.99791, 3.99068]","[1496, 1496, 1496]","[0.6062507605593328, 0.5473540698449618, 1.958210531742291]","[50.4372795, 50.4372795, 50.4372795]","[4.0038624, 4.0038624, 4.0038624]",Wallonia
7542,3,"[0.3475669879080498, 0.6219842292486385, 0.3670407455166742]",50.34848484848485,5.454545454545455,"[22770, 22911, 22919]","[50.35161, 50.35388, 50.35178]","[5.45445, 5.45686, 5.45485]","[1442, 1442, 1442]","[0.9163303865139524, 0.7417075128848011, 0.8854345583871499]","[50.3529108, 50.3529108, 50.3529108]","[5.4672033, 5.4672033, 5.4672033]",Wallonia
5247,3,"[0.4913668653574425, 0.7646986902136568, 0.3347060503472328]",50.44949494949495,4.548484848484849,"[9754, 9797, 14233]","[50.4481, 50.44554, 50.44959]","[4.5419, 4.55732, 4.54376]","[3678, 11227, 11227]","[0.5553673894210663, 0.9256638471874852, 0.35791134399823]","[50.4523136, 50.4513637, 50.4513637]","[4.5376886, 4.5479783, 4.5479783]",Wallonia
5253,3,"[1.6636350355877416, 1.3751657788062277, 0.5717719308652575]",50.57070707070707,4.548484848484849,"[6860, 6985, 24192]","[50.5792, 50.57727, 50.57417]","[4.56788, 4.56499, 4.55447]","[3346, 3346, 3346]","[2.491788170244293, 2.2401495820365014, 1.4500906790004695]","[50.5728433, 50.5728433, 50.5728433]","[4.5340424, 4.5340424, 4.5340424]",Wallonia
6690,3,"[0.4212150337187078, 0.2809691163393858, 0.7245845802171118]",51.31818181818182,5.1,"[3194, 3496, 6549]","[51.32194, 51.31786, 51.32281]","[5.09924, 5.09599, 5.10734]","[8259, 3103, 12468]","[0.7678623861085808, 0.5466027952574112, 1.0342516874494183]","[51.3208748, 51.3197508, 51.3184553]","[5.0883225, 5.0887298, 5.120491]",Flanders
6729,3,"[1.531712114505659, 1.5238854563526671, 1.5774375917248595]",50.08585858585859,5.13939393939394,"[22583, 22693, 23097]","[50.07673, 50.0768, 50.07608]","[5.15547, 5.15542, 5.15541]","[6272, 6272, 6272]","[2.435037857593098, 2.429591295452867, 2.450576602802825]","[50.0823756, 50.0823756, 50.0823756]","[5.1224985, 5.1224985, 5.1224985]",Wallonia
7065,3,"[0.3826835071867862, 0.9620121590695496, 1.3886874374795133]",50.813131313131315,5.257575757575758,"[19461, 20926, 21275]","[50.81065, 50.80845, 50.80866]","[5.26135, 5.26909, 5.27603]","[10447, 10447, 12906]","[1.889952452517146, 2.237152442488034, 2.320331377426729]","[50.8275981, 50.8275981, 50.8054318]","[5.2593159, 5.2593159, 5.3086537]",Flanders
5293,3,"[1.0866886300653027, 1.099445171559699, 1.0740528800151432]",51.378787878787875,4.548484848484849,"[4718, 5665, 21332]","[51.38504, 51.38862, 51.38816]","[4.53645, 4.55016, 4.55223]","[4189, 4189, 4189]","[2.137288771597982, 1.5030216359800928, 1.5584056020135346]","[51.402135, 51.402135, 51.402135]","[4.5505325, 4.5505325, 4.5505325]",Flanders
5236,3,"[1.4337768774695712, 1.3652902382256704, 0.7302261483169616]",50.22727272727273,4.548484848484849,"[13473, 24154, 24243]","[50.21937, 50.2193, 50.22726]","[4.53256, 4.53389, 4.55875]","[800, 800, 5278]","[2.6501646336037172, 2.625781903380392, 2.575926658732176]","[50.195988, 50.195988, 50.2473768]","[4.5397742, 4.5397742, 4.5767108]",Wallonia
6657,3,"[0.4194583657983373, 0.9004217273250747, 0.4175558793495926]",50.65151515151515,5.1,"[14622, 15847, 18044]","[50.65195, 50.65922, 50.65127]","[5.09409, 5.10393, 5.09409]","[2683, 1585, 2683]","[2.0284360140329496, 1.8158990429353972, 2.0974085669122777]","[50.6685325, 50.6578327, 50.6685325]","[5.0820972, 5.1295976, 5.0820972]",Wallonia
4648,3,"[0.5579125563587061, 0.4791980225652159, 0.5113782321833159]",50.46969696969697,4.3121212121212125,"[11604, 13812, 26195]","[50.46797, 50.46602, 50.46655]","[4.30472, 4.30859, 4.31739]","[3208, 9813, 9813]","[1.5755942903877789, 1.5721043266499362, 1.0015547825187758]","[50.4681761, 50.4626925, 50.4626925]","[4.2824608, 4.3301766, 4.3301766]",Wallonia
8861,3,"[0.2582313331612125, 0.1230494016292514, 0.1388743847341385]",50.73232323232323,5.966666666666667,"[16733, 18718, 18898]","[50.73076, 50.73147, 50.73138]","[5.96938, 5.96778, 5.96796]","[2137, 2137, 2137]","[0.5386164256578526, 0.644703478437814, 0.6310977146358338]","[50.726005, 50.726005, 50.726005]","[5.9708393, 5.9708393, 5.9708393]",Wallonia
5291,3,"[0.4716705400485595, 1.1157965779896832, 1.1782874212693624]",51.33838383838384,4.548484848484849,"[2463, 3597, 6338]","[51.34211, 51.34493, 51.34173]","[4.54524, 4.53631, 4.53239]","[7507, 7872, 7507]","[1.8162820736711975, 1.5305267520521113, 1.1919305808147913]","[51.3322425, 51.3584796, 51.3322425]","[4.5244042, 4.540188, 4.5244042]",Flanders
7541,3,"[1.3282330702389862, 1.3230640493182733, 0.8160390446572765]",50.32828282828283,5.454545454545455,"[22713, 22722, 24905]","[50.33374, 50.33375, 50.33242]","[5.4379, 5.43799, 5.44505]","[8371, 8371, 8371]","[1.7692260392904258, 1.7631295152278033, 1.4518175314798525]","[50.3416326, 50.3416326, 50.3416326]","[5.4595455, 5.4595455, 5.4595455]",Wallonia
8157,3,"[0.6008878850919938, 0.2946576711810288, 0.6129370680337498]",50.65151515151515,5.690909090909091,"[14467, 17249, 18395]","[50.64824, 50.65155, 50.64808]","[5.68413, 5.68673, 5.68411]","[1551, 3857, 1551]","[0.8806957455432463, 0.8199901177240685, 0.8647046225653486]","[50.6414249, 50.6557937, 50.6414249]","[5.6777661, 5.6772176, 5.6777661]",Wallonia
5187,3,"[0.2428666171502836, 0.2941500875302038, 0.2764552026383344]",51.25757575757576,4.50909090909091,"[1112, 4517, 5315]","[51.25827, 51.25501, 51.25516]","[4.5124, 4.51012, 4.51003]","[13483, 6257, 6257]","[0.2929915938492362, 0.3881380730088703, 0.3760211391767841]","[51.2592148, 51.2563873, 51.2563873]","[4.5163305, 4.5049951, 4.5049951]",Flanders
4561,3,"[0.6416704878046939, 0.9365729340277628, 0.6394677984725401]",50.73232323232323,4.272727272727273,"[26911, 28296, 30941]","[50.73593, 50.73948, 50.73597572]","[4.26561, 4.26571, 4.2657089142]","[4332, 4332, 4332]","[1.3126398024645338, 0.9678940765426948, 1.305049046406345]","[50.74657, 50.74657, 50.74657]","[4.27369, 4.27369, 4.27369]",Flanders
8406,3,"[0.2337471257049172, 0.6907667425690477, 0.5868610287710452]",49.621212121212125,5.8090909090909095,"[23171, 23700, 23849]","[49.62272, 49.62147, 49.61598]","[5.80683, 5.79951, 5.81016]","[4675, 4675, 4675]","[0.2928069549209839, 0.8368982728072437, 0.8561608371768786]","[49.6236739, 49.6236739, 49.6236739]","[5.8106188, 5.8106188, 5.8106188]",Wallonia
8408,3,"[0.9074456368998388, 0.5414344971296042, 0.1899985767858333]",49.66161616161616,5.8090909090909095,"[22948, 23591, 23618]","[49.65725, 49.66631, 49.66328]","[5.79844, 5.80709, 5.80849]","[5303, 2400, 2400]","[1.6706831495226686, 0.6238147700796588, 0.9400773255018834]","[49.6703135, 49.6717126, 49.6717126]","[5.786973, 5.8094257, 5.8094257]",Wallonia
3649,3,"[0.5748769814320344, 0.7529241296182835, 0.5741362425122394]",50.48989898989899,3.9181818181818184,"[12405, 12858, 25348]","[50.48515, 50.48429, 50.48516]","[3.91497, 3.91222, 3.91496]","[3499, 3499, 3499]","[0.9577751853102774, 0.9439100077506626, 0.9590391273796268]","[50.47687, 50.47687, 50.47687]","[3.9187, 3.9187, 3.9187]",Wallonia
8379,3,"[0.2892564633997066, 0.2910429161100894, 0.5656470353357286]",51.0959595959596,5.7696969696969695,"[4611, 21091, 21929]","[51.09571, 51.09574, 51.10073]","[5.77382, 5.77385, 5.77251]","[4259, 4259, 4259]","[0.5164723045618081, 0.5202925847464343, 1.0516792925277612]","[51.0912917, 51.0912917, 51.0912917]","[5.771539, 5.771539, 5.771539]",Flanders
5243,3,"[1.125471880069887, 1.2690841699436808, 1.2103479353403663]",50.36868686868687,4.548484848484849,"[9433, 11048, 12912]","[50.35911, 50.37828, 50.35966]","[4.55362, 4.53879, 4.55802]","[3538, 2219, 3538]","[1.4238748188847086, 1.7660213986857076, 1.7402632566789595]","[50.3580868, 50.393758, 50.3580868]","[4.5336127, 4.5332061, 4.5336127]",Wallonia
7668,3,"[0.6341637894595442, 1.2552844966105414, 1.358162548802777]",50.87373737373738,5.493939393939394,"[19632, 21810, 21811]","[50.87665, 50.87114, 50.87928]","[5.50171, 5.47653, 5.47669]","[1080, 503, 9200]","[1.0001751511618215, 1.6001259668382322, 1.482572380237972]","[50.8711442, 50.860567, 50.8921634]","[5.5129818, 5.4919969, 5.4712474]",Flanders
7060,3,"[0.8573103885480856, 0.5714137196659522, 0.8943484620302757]",50.71212121212121,5.257575757575758,"[14898, 15557, 16810]","[50.70784, 50.70786, 50.71301]","[5.24745, 5.25304, 5.2702]","[2054, 2054, 253]","[0.992997247813613, 0.868329664970721, 1.7693555927658962]","[50.7001058, 50.7001058, 50.6988226]","[5.2544992, 5.2544992, 5.2815773]",Wallonia
5257,3,"[0.4332746714876506, 0.4417218475906336, 1.0952124514069954]",50.65151515151515,4.548484848484849,"[7015, 7253, 7982]","[50.64907, 50.65489, 50.64938]","[4.5437, 4.55179, 4.53332]","[3013, 3013, 275]","[1.220296583223169, 0.8471694287587468, 1.7083745675207311]","[50.6499596, 50.6499596, 50.6343528]","[4.5609511, 4.5609511, 4.5383633]",Wallonia
7059,3,"[0.4706367776626653, 0.1692560870893254, 0.417725464966949]",50.69191919191919,5.257575757575758,"[15932, 18066, 26167]","[50.69349, 50.69061, 50.69449]","[5.26378, 5.25635, 5.2619]","[7113, 3775, 7113]","[0.6661422991795323, 0.274835888060963, 0.4987934349709134]","[50.6962512, 50.6882815, 50.6962512]","[5.2553871, 5.2550415, 5.2553871]",Wallonia
4646,3,"[0.7900211880607815, 0.9732476414052232, 0.4830922359716124]",50.42929292929293,4.3121212121212125,"[9608, 10028, 13751]","[50.42252, 50.42873, 50.42558]","[4.31549, 4.29841, 4.30858]","[11690, 11690, 11690]","[0.9590328271722712, 1.0946308333440926, 0.698028195854435]","[50.4310444, 50.4310444, 50.4310444]","[4.3134304, 4.3134304, 4.3134304]",Wallonia
7078,2,"[0.664473652137402, 0.2724645196754944]",51.07575757575758,5.257575757575758,"[20099, 20631]","[51.07229, 51.0774]","[5.24983, 5.26047]","[12396, 12396]","[1.0370139500321829, 0.5252776740320664]","[51.0734362, 51.0734362]","[5.2645601, 5.2645601]",Flanders
7309,2,"[0.8935617502063186, 0.4103479678166916]",49.68181818181818,5.375757575757576,"[23230, 23774]","[49.68705, 49.6855]","[5.36633, 5.37537]","[11385, 11385]","[1.0488099396704644, 0.7037403682210499]","[49.6912776, 49.6912776]","[5.3793633, 5.3793633]",Wallonia
7524,2,"[0.9122948288765264, 0.5960723373222628]",49.98484848484848,5.454545454545455,"[22801, 23156]","[49.97667, 49.97967]","[5.45556, 5.4567]","[11804, 11804]","[0.9508607015872156, 1.1870424804216586]","[49.9733816, 49.9733816]","[5.4432859, 5.4432859]",Wallonia
6489,2,"[0.6454442117361413, 0.4625727095746229]",51.2979797979798,5.0212121212121215,"[830, 2300]","[51.30378, 51.29388]","[5.02085, 5.02234]","[10624, 10624]","[1.21746764375749, 1.600474685033083]","[51.3042231, 51.3042231]","[5.0383487, 5.0383487]",Flanders
7455,2,"[0.1616989720080457, 1.0397284943849685]",50.611111111111114,5.415151515151516,"[16210, 16284]","[50.6111, 50.61769]","[5.41286, 5.40468]","[2504, 2504]","[0.539393874085194, 1.4714173978540726]","[50.6070984, 50.6070984]","[5.4171807, 5.4171807]",Wallonia
6870,2,"[0.2404681386112258, 0.7084327346029514]",50.91414141414141,5.17878787878788,"[20380, 21104]","[50.9157, 50.92035]","[5.17641, 5.17652]","[10930, 10930]","[2.190584180522832, 1.7138513356358032]","[50.934309, 50.934309]","[5.1661518, 5.1661518]",Flanders
9241,2,"[1.2889434728939144, 0.2597692550983067]",50.32828282828283,6.124242424242425,"[17702, 17963]","[50.33072, 50.33038]","[6.10649, 6.12263]","[4852, 9902]","[1.7478052102230317, 1.9256380404701283]","[50.3390867, 50.3411364]","[6.085643, 6.143893299999999]",Wallonia
1162,2,"[1.0832446334011083, 0.5641675528706466]",50.75252525252525,2.9333333333333336,"[8625, 13077]","[50.74279, 50.7555]","[2.9339, 2.93983]","[5950, 5950]","[1.094652428572841, 0.6100347161609808]","[50.7505322, 50.7505322]","[2.9435095, 2.9435095]",Wallonia
6679,2,"[1.0339948095095248, 1.0656994330698673]",51.0959595959596,5.1,"[526, 5438]","[51.09084, 51.08996]","[5.08764, 5.0881]","[6818, 6818]","[1.0820085857181383, 1.1812229953543496]","[51.1005654, 51.1005654]","[5.0871269, 5.0871269]",Flanders
6872,2,"[0.7278546353494202, 0.2883843518285365]",50.95454545454545,5.17878787878788,"[19437, 22071]","[50.96108, 50.95701]","[5.17818, 5.18007]","[10931, 10931]","[1.0666620530499344, 0.6270803088750468]","[50.9514874, 50.9514874]","[5.1782569, 5.1782569]",Flanders
2056,2,"[0.995453397433372, 1.1019616907747796]",50.631313131313135,3.287878787878788,"[11951, 16917]","[50.63239, 50.63565]","[3.30189, 3.27383]","[2198, 1636]","[1.1960927760900422, 1.1971659458250263]","[50.6217072, 50.6448033]","[3.2999055, 3.2827682]",Wallonia
6962,2,"[0.5073015005994767, 0.4329423537634765]",50.75252525252525,5.218181818181819,"[19884, 22210]","[50.75704, 50.75635]","[5.21922, 5.21703]","[10490, 10490]","[3.2185472846612324, 3.326260837156117]","[50.7443603, 50.7443603]","[5.2603457, 5.2603457]",Flanders
6874,2,"[0.5558984627679081, 0.5776994810667783]",50.994949494949495,5.17878787878788,"[20286, 22559]","[50.99731, 50.998]","[5.18579, 5.1854700000000005]","[845, 8177]","[0.6591141330315861, 0.6451390321934324]","[50.9918597, 51.0013636]","[5.1894924, 5.1929818]",Flanders
7852,2,"[0.6713849990344807, 0.9291433938890552]",50.55050505050505,5.572727272727273,"[15428, 17471]","[50.54627, 50.54467]","[5.5795, 5.58214]","[4719, 4719]","[0.870191982762992, 1.0601972898262508]","[50.5540927, 50.5540927]","[5.579848, 5.579848]",Wallonia
6231,2,"[0.6404200828344386, 0.5173049526855266]",50.12626262626263,4.942424242424243,"[24224, 25626]","[50.12053, 50.12259]","[4.94329, 4.93797]","[3447, 3447]","[0.7162127907017464, 0.7939348430115363]","[50.1264148, 50.1264148]","[4.9473741, 4.9473741]",Wallonia
6193,2,"[0.3863962460500608, 0.2059775989521423]",51.378787878787875,4.903030303030303,"[3238, 6481]","[51.38167, 51.37957]","[4.89992, 4.90034]","[12619, 12619]","[0.9601451995799708, 0.995750674710871]","[51.3808706, 51.3808706]","[4.8861446, 4.8861446]",Flanders
6219,2,"[1.716401949114956, 1.4670735850669814]",49.88383838383838,4.942424242424243,"[24480, 24527]","[49.87495, 49.89256]","[4.92284, 4.95779]","[2599, 6657]","[3.3802766688919164, 4.170950608483888]","[49.8715912, 49.855394]","[4.8759597, 4.9656574]",Wallonia
7609,2,"[1.075159714607113, 1.0949392741987525]",49.68181818181818,5.493939393939394,"[23124, 23978]","[49.67235, 49.67233]","[5.49697, 5.49801]","[1943, 1943]","[1.4183282439204716, 1.3628525665584257]","[49.6804557, 49.6804557]","[5.5121896, 5.5121896]",Wallonia
